order_id,customer_id,order_date,order_amount,shipping_address,order_status
0cd339f7-e807-4da8-96b1-67f07b1ababa,7328,2022-12-24,217.06,"310 William Rue, Jennifertown, GU 43201",shipped
37dc6f5a-d8c4-4f9d-b80b-2f0bd011900d,5280,2023-12-21,460.9,"88273 Reid Villages Suite 909, Dianefort, CO 70512",delivered
475d69f9-beca-412f-84a0-c429a2f1f868,6091,2024-08-13,94.92,"PSC 1324, Box 0621, APO AP 37859",pending
d31c8626-5cb4-4f1f-b93d-43adba6bab0a,6283,2025-02-27,404.15,"4733 Brown Wall, Marcfurt, ID 38615",shipped
da5f82ec-3eb0-46ef-a8d3-750103dddafe,4268,2023-05-10,132.51,"57718 Julie Glen Apt. 239, Gutierrezberg, ND 83631",pending
5d20b155-c093-4faa-8e38-0c4337164ef3,4268,2021-12-11,157.52,"90827 Stewart Mission Suite 565, West Andrew, NE 25445",shipped
74ba780d-8c5d-4839-b389-b638da75d12a,5871,2025-03-26,287.67,"4353 Rodriguez Courts, Phillipton, NM 08371",delivered
f64cf020-075e-46d3-b59e-f294868554de,8555,2023-06-15,277.46,"304 Kelsey Plains Suite 323, North Gregorystad, UT 42417",pending
a9526eb5-5471-455b-8a10-81957b617e2c,8158,2025-01-06,57.06,"4936 Henry Islands Apt. 160, West Brandon, PW 67029",delivered
f3600c7e-736c-4c48-9e03-27f8509a24bb,8240,2023-02-25,350.13,"393 Browning Ridge, Ramirezborough, MN 29203",delivered
77cef2ce-0d4d-47ce-9b61-b85d2acfa02c,6858,2023-04-22,239.51,"2154 Janet Mall Apt. 671, South Jessica, AR 12273",pending
ac29dbe9-756a-41b2-9d9b-1c893eb55b57,8643,2021-02-09,216.05,"6732 David Street, Banksmouth, MI 77795",pending
6628f44c-5f37-46da-96a6-261ba732f337,8557,2021-06-22,23.56,"7204 Perez Fork Suite 697, Lake Ryanmouth, MO 20210",delivered
1ee42bf7-bfc3-4238-b08b-62523b2d0d1f,1432,2024-03-19,479.17,"063 Benjamin Mountain Apt. 338, South Vincentborough, TN 82720",pending
0252e4ec-0864-442c-919f-2e627772dde2,2448,2021-12-10,380.37,"18781 Thomas Row, Kimmouth, WA 88608",delivered
5d063699-54bd-4f0c-a4e1-25d6e8f29eff,5954,2020-08-15,395.45,"44685 Benjamin Hill Suite 947, New Jim, SD 52756",delivered
0bfe1c21-4163-4c67-b602-db689e51e054,9391,2024-02-16,192.82,"USS Hughes, FPO AA 20709",delivered
860fb20d-abd7-4ea6-bd70-94b77edb971b,9900,2024-10-30,450.96,"792 Fernandez Lights, Lake Lindsay, NE 96492",pending
8d6e94da-ad2a-4fd8-b451-af6bc0240ba1,1877,2023-12-18,380.11,"96635 Thomas Lodge Apt. 075, Alextown, SD 73755",pending
39b62946-4370-4c44-867c-da90488e0407,3063,2021-06-19,207.44,"901 Stephen Drive, North Lisa, MH 84670",shipped
5f185d5f-d9b2-431d-b185-8566a37898f4,8582,2022-07-01,405.67,"9886 Sabrina Extensions Suite 616, Greenburgh, OH 84491",delivered
488f171a-ccc4-44f1-a236-89eb940b6a64,8540,2020-01-08,421.21,"22446 Miller Square, Nguyenfort, UT 47608",shipped
2dfdfc6a-ff0d-4b9f-b4ae-fe4926aa24af,1896,2022-12-27,142.39,"5704 Amy Pines, East Karen, HI 26415",delivered
858ddb8b-a4f4-4de8-9f9b-265acb20eb4f,2753,2025-03-31,173.41,"99126 Spencer Trafficway Suite 985, Wallaceport, GA 58728",shipped
987a608d-f736-4a2a-8aeb-34e09172eae7,5760,2021-02-11,287.07,"70547 Brandon River Apt. 646, Lindsayshire, MT 60703",delivered
ce134b99-9190-4932-8d72-489bdf16ec90,6428,2023-10-25,433.51,"89166 Tracy Station Apt. 001, Carrollfort, MO 50714",shipped
0a9e7199-f91b-4013-9dcb-227f2aa2a8ed,9369,2025-01-04,372.29,"00364 Jeff Expressway, East Matthew, HI 18983",shipped
c5543332-0dbe-4ff3-aa67-17d9b32ff9a2,4359,2020-02-27,262.97,"5621 Joyce Brooks, West Jonathan, GU 85266",delivered
c20f9e01-4391-4bcc-b072-1a959109369e,9115,2024-05-13,76.84,"39654 Moore Square, Connorfurt, MD 54990",delivered
a068aa02-b622-44fc-a89a-86159f311313,3535,2023-10-24,157.44,"9509 Rick Pass Suite 572, Lake Elizabethborough, VT 13520",pending
206412fd-e710-41a5-adec-ef603ef0c2b9,1105,2021-07-11,404.75,"1432 Pugh Ports, Shawnshire, GU 03297",delivered
ce91d646-66fb-4bfe-9c88-77f134fbb91d,4288,2022-03-16,66.21,"923 Jones Green, Bethfort, CT 86597",shipped
eef8669f-6c1a-43cf-8fd3-42640f6453a7,3507,2020-07-22,305.86,"8906 Robertson Plain Apt. 391, Lake Leah, WY 63932",shipped
b29f1cd6-0ef7-449a-9c45-0d9602d47df0,9516,2023-04-16,57.46,"875 Jennifer Parkways, Jasonview, HI 76193",shipped
2b31457c-ffc6-4fa4-966b-c3883fccf52f,2697,2022-05-27,242.13,"USNS Carroll, FPO AA 96440",delivered
95b769ed-2fcc-486f-9695-bab2c2f29e2c,8271,2024-01-20,201.45,"004 Jonathan Via, East Denise, MH 91402",shipped
ffa08c4d-d425-44ca-851d-24e8d9f5776c,5913,2022-03-23,208.23,"410 Cannon Ford Apt. 008, Diazfurt, HI 91767",shipped
4e2dbb51-73cf-4e32-b158-9d289cea21b3,4849,2024-10-31,422.44,"8781 Kenneth Expressway, North Rachelmouth, SD 37550",delivered
9358abb6-3cd0-4caa-9de4-81d75758d4cb,5264,2022-02-10,412.63,"25141 Andrade Cliff Suite 312, Jeremyville, VA 76679",delivered
49b89259-e835-4e8c-8d93-8cf50d076b04,8194,2022-06-09,431.06,"USNV Zavala, FPO AP 92287",delivered
4ddc65b0-707b-43c6-896e-a6f6536e6af0,3018,2022-02-13,221.85,"35300 Browning Pike Suite 172, Clarkton, MO 74551",delivered
d6260437-29e9-4a69-98ab-9765b5d83732,1354,2024-06-14,100.56,"1326 Jennifer Avenue Apt. 508, East Christina, ID 06376",delivered
634f95e3-b831-429d-840c-8d27fd8ea06d,4943,2023-02-21,93.68,"70450 Deborah Passage, Bonillafort, GA 81689",delivered
a319a51b-556a-4530-8b2d-0d90c847072f,9956,2021-08-03,108.17,"734 Martinez Ports, Margaretmouth, TX 90170",pending
71b28316-7b2a-46c0-a9ac-41ced95ea6b2,5751,2025-04-19,151.83,"8679 David Well Apt. 278, Gonzalezport, ND 58323",shipped
9a537444-eba0-48ad-907e-7bba300c81c4,9076,2024-05-03,190.0,"612 Victoria Lodge Suite 521, North Heathermouth, IL 10866",pending
e906e4f6-fcf4-411b-8aab-6d88219352d3,7409,2022-02-12,199.05,"7859 Webster Forest Suite 112, Lake Amanda, MP 68614",shipped
53a89c13-5134-4196-9f18-54d629a80009,8601,2020-05-10,214.28,"524 Harvey Island, Kellystad, AZ 66198",pending
160daad6-78bb-4557-b7d2-071a1906b10d,3427,2021-09-20,23.71,"806 Kevin Prairie Suite 888, Christyside, VI 40415",pending
0157d5d4-cb97-4fed-8c0b-9eccf6b074f9,2968,2024-01-31,286.46,"26909 Carlson Causeway Suite 219, East Robinfort, NH 65875",shipped
d80ca3eb-09fd-4397-8b15-5d29b169f2fa,5960,2021-01-12,26.7,"3029 Jamie Loaf, Colestad, FL 74472",delivered
6c4325bc-9842-4e87-af8f-9e122d6e9a3c,8282,2022-08-16,30.89,"412 Matthews Cove, East Nathaniel, PW 33083",pending
bfca5ac4-268b-4fdd-b1a9-7deaac749e32,3282,2020-09-28,239.27,"041 Thompson Harbor Apt. 212, North Juliemouth, ME 85877",delivered
c5179297-c00e-4341-96bb-14ba270161a5,8509,2021-06-11,145.68,"24610 Paul Place Apt. 071, South Todd, OR 97988",shipped
32be2310-9bfa-4ebf-a10b-389c3409617b,6861,2022-08-10,255.31,"46073 Jackson Inlet Apt. 324, West Kevintown, CT 21237",delivered
ca7f48f2-3ac7-48be-9a4a-9c37276e5dc7,4453,2020-05-26,180.93,"343 Jones Junction Suite 012, West Johnburgh, NC 57485",delivered
f3eb4250-6cc8-4be2-8081-456c1c930595,9602,2022-11-08,201.41,"5646 Patrick Ford Apt. 094, South Williamstad, ID 11693",shipped
0fc43594-bb7a-4e98-9855-b30f48fa1d2c,3858,2024-09-14,331.4,"PSC 9087, Box 0146, APO AE 68024",pending
a2c187fc-0d26-4071-bb4e-f2b740079ada,6558,2022-07-01,235.15,"USNS Alvarez, FPO AE 81954",shipped
5fd21239-0315-4be8-8bab-d64a363483b0,5560,2020-09-08,394.63,"314 Ramirez Isle Apt. 882, East Kim, SC 26501",delivered
40748c4b-ed67-41a1-81a7-ab2541813eca,5963,2023-04-28,462.5,"477 Stacy Gateway Suite 249, New Gabriel, CO 32869",shipped
b45d8f94-4b08-4c7c-bc2a-75c4eea36941,8925,2021-03-24,194.5,"1869 Powell Knolls, Chapmanberg, PW 59195",pending
0f2c35bc-fa32-4f8a-bfd9-09290a66d1e9,3955,2021-05-05,292.26,"695 Patrick Walks Suite 913, Tammyhaven, TX 99064",delivered
cb31c9bf-f729-4459-9cfb-973bfd1aa526,9608,2020-05-17,137.02,"56219 Nelson Mews, West Jessicaton, ME 19786",delivered
6902e463-5445-431a-bfdb-208989924499,6309,2021-06-01,298.54,"6261 Brown Lodge Suite 300, Martinmouth, MH 52064",delivered
cf513b49-97e7-4cba-aa00-705dd2dd4005,6703,2024-10-02,296.4,"Unit 0531 Box 3978, DPO AE 61083",pending
ee652062-d49c-4a7e-b93e-2c6b853a1006,2107,2021-07-05,32.02,"7724 Patricia Extension, Hicksland, HI 71124",delivered
d77265a8-3da9-4345-9afa-5697beb09dcd,3607,2023-07-20,123.54,"82612 Davenport Prairie, Westshire, PA 38062",delivered
a3932ee3-66a6-4c09-b32f-0aec2644a28c,2740,2023-07-04,254.72,"406 Gregory Mount, Richardland, VA 01901",delivered
33e9b193-178b-44e0-9261-25e7b94e064e,8805,2021-07-26,168.59,"3258 Gordon Grove Apt. 062, Stevefurt, MI 51833",shipped
2261f19d-4493-4f2f-87e1-80cd5a7f4850,4876,2023-04-11,61.66,"1205 Rodriguez Turnpike Apt. 807, Gilmoreport, NH 63869",shipped
876c2016-2bd0-41a9-8c71-075a5168baa5,7292,2020-01-16,380.35,"02336 Travis Burgs Suite 538, East Lisaside, OR 43892",pending
4dc267bc-a254-4eac-8b46-509e2eb38a98,2054,2025-01-11,40.34,"4351 Brianna Brook, Michaelshire, AS 54973",pending
153f797c-650d-4ccd-928f-c4fb48f78db1,2875,2021-03-01,28.33,"40500 Carey Turnpike Apt. 066, Smithside, NY 06303",delivered
91e89511-9657-4f42-818b-4f4b48ecb5ae,2194,2023-01-29,226.35,"98158 Frank Landing Suite 021, South Amyfurt, MO 87579",pending
cd277b54-85d5-4806-8a10-e87f02ac7463,1482,2024-05-09,462.54,"149 Barr Mews, Port Jenniferside, DE 48452",pending
effe2b78-3131-477b-8e47-a55be7af206b,2763,2025-04-10,352.38,"1153 Jeffrey Lane, Gillport, LA 77873",pending
6e339748-11a7-4ec6-99e0-d5083ff86f55,3182,2021-01-17,494.55,"03426 Kelley Trail Suite 566, North Katrinastad, MO 74198",delivered
70e99620-6302-4ac3-82a1-ba3f825f732f,4272,2023-06-08,105.9,"PSC 0964, Box 0578, APO AA 56574",pending
9690f57f-43c3-48b4-9236-5394c4aecd47,8168,2022-03-22,342.64,"8296 Michelle Haven, Perezmouth, LA 71439",shipped
17d6f0dc-b6c4-460d-8161-30fcc3f8ff97,4296,2023-10-30,373.66,"273 Daniel Radial Suite 994, Larsenberg, CT 62788",pending
21bbd9cf-5282-40f3-a9eb-266dbb312e71,9659,2021-07-21,406.25,"8988 Lee Plaza Suite 844, Lake Angela, TN 51850",shipped
8e9bd9de-de4f-45a5-845d-a4bad261faa5,2409,2024-09-12,295.23,"7955 Gonzalez Way Apt. 567, Dayhaven, CO 45559",delivered
14535a7f-3981-42aa-9e2c-3fb5c7af38b4,2576,2024-12-12,109.73,"32763 Phillip Roads, Kimberlyfort, IL 76239",shipped
99d9b06e-2abb-46a2-9589-9c204b473878,1085,2022-05-26,186.18,"9647 Amanda Ville Apt. 753, Benjaminchester, CT 83548",pending
1bead874-59b0-4bd1-af85-1e3d4d41ad17,9955,2023-01-21,433.6,"511 Stewart Forge Suite 406, East Davidshire, CT 50682",pending
97933f32-0064-4098-be11-d4e5bb81c96b,4036,2024-04-30,344.36,"696 Martin Trail Suite 833, Port Lisa, MS 27760",delivered
795d4084-9455-4717-becc-82f40da92680,9653,2025-03-10,253.13,"243 Perkins Cliffs Apt. 006, Hawkinsmouth, GA 55826",shipped
595b71b9-5fd4-4056-b5fe-2fb59d13d73f,8761,2022-06-10,255.42,"Unit 6914 Box 7012, DPO AP 71676",pending
62939fc8-8624-44c4-a692-4986125e9d1d,3258,2021-02-14,402.78,"541 Hill Burg Suite 150, South Daniellefurt, MI 22240",pending
b4f64738-27b2-46d7-a086-25e4545ee95b,8004,2022-12-02,316.48,"PSC 0045, Box 5786, APO AP 44486",shipped
1b265836-20c8-4e5e-84e2-2bfee94f0438,2280,2023-04-17,72.32,"006 Griffith Road, Lucasport, SD 15619",delivered
4b958658-3835-451e-8d25-6cee74dc8373,5886,2021-07-31,59.45,"80342 Jennifer Street, Charlesburgh, CA 65981",pending
5976488d-d9c7-425c-aa11-0716daecb179,4777,2020-02-23,35.22,"8708 Lauren Ridge Suite 211, Webbberg, IA 05838",delivered
2b0c76b3-7bde-4d59-95ad-7755264db782,6421,2021-05-30,21.05,"5998 Julie Spring, South Elizabethstad, ND 90131",pending
b4d281f5-1eb9-4f47-bfe1-8dfee14bd7af,5118,2020-07-16,201.31,"222 Amy Way Apt. 021, Port Andrew, UT 48146",pending
2216ae07-a863-4b4e-be83-98eaa2c282ef,2113,2020-02-17,437.5,"99478 Patricia Pines Apt. 460, West Heather, ME 02532",shipped
9c36da40-e546-4bc1-a0bc-49506d4a2db7,5719,2025-04-10,46.64,"44417 Bennett Vista Suite 196, North Jeffrey, IA 77007",delivered
42f7dbed-9ab9-427e-ae5e-073d19a6798e,4955,2024-12-24,428.07,"97610 Dennis Cove, Morganhaven, VT 01102",delivered
8125a59c-22d7-473b-b2e8-2bf2e2606672,9192,2025-03-07,163.0,"705 Jessica River Apt. 883, New Andrewmouth, SC 67424",delivered
19b4841a-c137-4e05-bd9f-9e852b3a2d20,1928,2020-06-19,277.51,"91930 Anderson Bypass Apt. 859, Port Michaelfort, IN 15057",shipped
eef2362a-b612-455d-978e-4aa3e03ba0a9,8716,2020-06-01,469.09,"6722 Rodriguez Pass Suite 503, Davidville, TX 74815",pending
ab0e261a-1b40-409e-b421-75d8235c1b5c,1491,2021-11-19,25.81,"24924 Moody Greens, Lake Juliachester, MH 11737",pending
5de4175e-2ab4-4068-97d8-49639ec00d9c,5274,2024-07-14,108.25,"220 Wilcox Squares, Lorifurt, CA 72818",shipped
ea316f21-4032-4e77-8485-a2944450fd84,3282,2020-12-31,110.07,"USNS Bailey, FPO AA 90763",delivered
b9af9ef2-6814-4f82-a437-d4c08255f9a9,6400,2023-02-17,462.85,"17245 Fitzgerald Tunnel, Chrisburgh, AR 69598",delivered
f2ca60a6-f139-417e-854d-e11de0555f23,2021,2023-05-26,125.45,"8087 James Fork, Scottborough, FL 35253",shipped
fe67ce39-fe5e-4332-a0e2-d53106eec21c,1579,2020-10-28,179.46,"0365 Carpenter Island Suite 072, Wilkinsonshire, GA 79321",shipped
317d5781-6bc9-4b30-ac8d-393935057d0f,7819,2020-01-04,303.09,"998 Peggy Village Apt. 721, South Brett, UT 57009",delivered
d5657006-eef2-439a-bf28-15029c0db133,2320,2023-11-08,444.88,"7270 Dustin Highway, North Kristichester, GA 13283",pending
efb2f815-09dc-4ef9-a426-7c63daccc989,3121,2020-02-02,142.55,"09143 Mary Freeway, Meganmouth, AS 32995",shipped
55e1a932-b0f5-4ffc-a990-c81f74bad79b,2704,2025-04-07,27.44,"07313 Thomas Plains, Velasquezhaven, NV 60966",delivered
c24cc498-5ef2-4d6b-94d4-7d9bb373469d,4690,2020-05-21,328.67,"PSC 0423, Box 8768, APO AE 97701",pending
caf156f3-5554-4ee0-8e93-ea1cb3ebae48,8824,2023-02-16,158.67,"796 Moore Mount Suite 097, Edwardbury, MP 77437",shipped
2dea8905-35f3-4b7c-995f-7ba3cf249cf1,1351,2023-04-15,466.31,"1317 Wright Spring Suite 195, Juanburgh, TN 29719",shipped
16d39367-ea9f-48b9-9c5a-519058dee5d5,4214,2021-02-02,271.75,"8855 Albert Pine, Lake Lisa, NV 13084",pending
4c229ffa-b800-477f-b59a-0b93dbfcbb19,1296,2025-04-21,280.72,"8531 Guzman Roads Suite 460, Beckermouth, KS 65960",shipped
6c31b6e3-d134-4e1f-856a-d99f47fc48ca,7342,2024-08-06,385.18,"Unit 5388 Box 1768, DPO AE 48810",delivered
5d57c59a-63de-46d0-844a-25df4af480ce,3051,2021-01-04,220.56,"101 Hernandez Rest, Scottport, MT 76607",pending
04922a84-386a-4570-acd0-1e1d5e741fad,3257,2024-02-02,66.64,"151 Roberts Crescent Apt. 704, Matthewfurt, LA 75988",shipped
ed4fa6ad-3cd3-4248-8e5e-21f9f28684fc,7024,2024-08-22,182.38,"6190 Timothy Groves, Frankmouth, GA 35726",pending
4e6bdad6-5953-4a33-b1a1-81c2fe2942ca,8152,2024-07-26,459.85,"93064 Gaines Spurs Apt. 875, West Amanda, OK 73895",shipped
7b4930c8-a166-41b3-aeba-b9ada7a0d341,4801,2021-01-31,55.08,"9513 Jeremy Stravenue, Newtonstad, PW 35681",shipped
6090310c-0682-441e-a37a-b7034b87b016,4721,2021-01-16,212.4,"9355 Robert Parks Apt. 777, Port Brian, IN 74248",delivered
6a6e5b3c-7d02-4630-9520-a7ac073d1656,1750,2025-04-22,495.56,"71696 Butler Knoll Suite 392, Andrewborough, KY 64325",shipped
5acef9cb-b023-4e43-a9b8-1278cedf4a6c,5094,2022-04-20,408.18,"544 Robert Path Suite 253, New Jacob, OR 30937",shipped
83c633e0-e77e-4357-b73f-f9e7cd8ff3c6,1928,2020-01-11,72.09,"18721 Ashley Stream, Lake Andre, GA 05192",shipped
3b2d7288-a256-4f30-b9c6-066da4462f43,5630,2023-09-12,31.42,"572 Amanda Shores Apt. 601, Jonesville, FM 32470",pending
a489f400-da70-46fe-9b0e-ac8d4f5090b7,5001,2025-01-06,499.06,"406 Bautista Bypass Suite 184, West Dawnfort, IA 46924",shipped
7b1e527c-0d34-4873-9a8d-9480a573c7b0,7517,2020-03-10,244.56,"741 Walker Expressway Suite 563, South Rickey, PR 87479",shipped
b33e3445-d323-4731-a1f4-6214c74a3d07,2258,2020-01-10,47.43,"52179 Yvonne Coves, Port Angelaside, OK 09597",delivered
228723f3-3378-4f7f-a01e-49ecb244e204,4372,2021-04-26,252.52,"02719 Michael Row Apt. 479, Contrerasmouth, MS 18928",delivered
83bff334-19ad-4a21-bb3e-801c69353c8c,6848,2021-04-17,449.84,"PSC 0947, Box 9768, APO AP 44639",shipped
4601209b-a8e6-41ba-b6b2-0b395ece7951,8266,2023-11-12,359.44,"5829 Green Villages Apt. 733, North Bobby, VA 01404",pending
fa171a31-5d6e-4353-8dcf-8eb8c5742c92,5795,2021-06-13,435.8,"34253 Tina Crossroad Apt. 940, North Christophershire, MI 18091",shipped
a5944496-ecff-4b53-b243-43f1d892bbf6,9631,2020-04-10,447.56,"741 Hughes Mall, Curtismouth, AZ 65197",pending
881b8c53-36ef-4b96-9472-7f07367d17dc,9870,2020-03-13,256.69,"737 Miller Freeway, Susanmouth, MI 97769",shipped
87b70830-ffea-4494-b2cb-551b52899b96,6679,2021-05-25,451.21,"84766 Brian Oval, Kimberlyshire, AL 75939",delivered
91386115-68e3-4488-8782-54bbe296f57e,8966,2025-01-20,147.09,"PSC 2619, Box 3581, APO AA 13769",shipped
9e08978f-4fd3-41e0-9e79-7c9c9dcbe153,3246,2021-08-01,422.3,"400 Mckay Rapids Suite 560, Paulstad, KY 88362",delivered
7f1c5469-1729-4942-83f4-86834f1129db,4777,2021-06-13,159.42,"977 Richardson Wells Apt. 234, North Tonyamouth, DC 23929",delivered
5d9cd1e4-3c58-41ab-a3fe-b7478a48888a,4453,2023-04-05,70.15,"150 Jordan Ramp, Georgeville, FL 98209",delivered
bb2a8f1d-8cdb-4bd9-814a-a49d4ce72ec2,3325,2020-07-31,27.58,"94342 Andrew Dam, Tammieland, TX 79002",shipped
52aab960-95fc-4cae-997e-1beee97b0c0b,8213,2022-11-30,328.45,"873 Rodriguez Stravenue Apt. 723, Lake Jacquelinebury, MD 65122",pending
efb2bbb6-598c-480c-9b7c-d9932c3becae,2871,2020-07-12,20.43,"774 Palmer Vista, Jasonstad, PW 21873",shipped
bf5a5650-9c26-4cdc-a73f-c8f2af6f9e38,5428,2021-09-15,146.2,"5995 Leslie Cove, Johnton, LA 31946",pending
e79b1dfc-bc54-47bd-b9c9-0a1fcffc859c,5921,2022-11-30,415.32,"08848 Cross Meadow Suite 144, West Julie, FM 90986",shipped
4cb12c10-a817-4b9c-b104-a2e52be7575b,1978,2020-04-06,146.76,"337 Lyons Ports Apt. 155, New Amychester, ID 75580",delivered
42a4259c-1bb0-4308-8f8c-0367720b6a71,7290,2021-10-22,252.73,"0529 Cooper Orchard Apt. 476, New Angelafurt, OH 31357",pending
dd127316-9938-4683-9c12-404f8fdd0f0a,7302,2024-11-03,227.57,"344 Ian Lake, Josefort, TX 07433",shipped
2c1c9726-148a-4fe5-82fd-15febf7bf6b7,4370,2020-08-29,195.87,"33693 Stephens Hills Apt. 211, West Michaelshire, NC 05899",delivered
2a217c2e-a370-4346-bbe5-f0de55b0c51e,8062,2023-05-05,270.92,"0653 Walters Forest Apt. 966, Buckborough, ME 79593",delivered
32a31a0a-d2ff-4c6f-8cb1-aa85bad9981b,5999,2020-08-29,25.34,"5773 Jose Junction, Jamesburgh, AS 29603",pending
43eaed61-c824-49c5-95f6-fc21d945a99a,1425,2021-01-10,455.93,"21081 Evelyn Canyon, New Tracy, ID 95757",pending
37ac77c4-d693-4c57-97e0-4c913df2f22a,5301,2025-02-22,407.02,"PSC 0077, Box 8981, APO AP 91112",delivered
f0f15477-1e96-4cae-880d-e2024905dd25,4547,2022-02-22,381.05,"66688 Galvan View Apt. 165, New Amybury, MH 70285",pending
2120a5a4-14d6-411a-87bc-990af8b92797,8111,2020-05-08,434.21,"9014 Michael Flats, West Nicholas, RI 68221",delivered
b8f6889f-5fd3-469f-b344-2cac22a9d7b8,1935,2023-03-14,405.62,"439 Cabrera Walks, Thompsonstad, VA 68297",delivered
314e6208-2cf4-4470-a2b5-9ebf97d62df3,7358,2020-01-25,476.71,"58496 Michelle Camp Apt. 230, North Daniel, VA 80234",delivered
5996f9f5-228a-4bb3-8a42-f4d304302791,5709,2020-09-20,430.67,"17385 Norris Lakes Suite 051, Port Janemouth, PR 89164",delivered
d20e0be6-afc2-4826-b0de-a025868e4c97,8594,2024-12-03,217.68,"USS Turner, FPO AA 55459",delivered
909b3c23-e5d1-48e4-9b6e-175ee6295f59,9501,2020-09-26,137.45,"7041 Allen Canyon Apt. 264, East Sarashire, NJ 34403",pending
c1d3ac2e-2f56-4d2d-aafd-f92e9479c714,8656,2024-06-30,375.36,"Unit 9564 Box 2527, DPO AA 98097",shipped
2c98eed3-da04-4741-94a3-de8d00574e53,3160,2021-02-21,454.78,"53725 Cooper Fork, South James, KS 25600",pending
4cd256f0-5900-4316-85ae-ca6714617b83,5495,2024-07-06,51.91,"000 Gary Fall, Port Charlesberg, NV 61080",shipped
d0cc94f0-c4cc-4a1b-afb4-6a694cc7cac2,9893,2021-12-30,154.95,"59578 Phillips Creek Apt. 284, Gregfort, WA 23493",delivered
cacd0a1b-5b9d-4525-8e0c-a7b10671b650,7465,2025-04-19,28.92,"94047 James Neck, South Chadchester, NC 39114",pending
113a2ffe-51bb-43b0-91f0-72c00dacf06b,6926,2024-01-16,141.69,"263 Shannon Ranch, Christopherstad, SD 45610",pending
ec6f20de-8b33-4c32-b81a-7a3dc43d9d96,1202,2020-01-07,70.91,"09870 Melissa Passage, Lake Joshua, GA 78155",delivered
ac0fe70f-8881-4d7e-b966-effd57916870,6259,2022-11-28,419.64,"49734 Browning Views Suite 346, Timothyshire, NE 44836",shipped
1e4459f2-5b07-4884-a634-1320a79e5059,8271,2023-01-08,236.73,"15221 Michael Throughway, Sharonside, CA 21990",pending
09940ee0-ab06-4ac9-8af1-39e00e2ac465,1145,2021-01-14,238.56,"0882 Eddie Landing Apt. 139, Jenniferburgh, MD 94884",pending
8a1f4424-448a-4ea9-8e10-ba7750a81b6c,8867,2021-05-29,322.49,"7031 Morales Shoals Apt. 013, West Terry, PR 63534",delivered
722e0ed0-568d-4877-a9ca-e0da5d045a21,4569,2020-12-31,210.22,"42375 Dodson Station Suite 451, Malonebury, WV 84561",delivered
37d6ac69-2f06-4957-bf40-c1e47ffff6a8,2303,2021-01-11,145.46,"487 Wood Pines Apt. 591, Myersstad, MA 83861",delivered
c987f731-1947-4654-9792-550990163396,6145,2023-07-31,477.11,"86421 Ryan Crescent Suite 147, East Lisa, DC 80104",pending
b55990ed-3906-47d2-a16a-a3bdf3c36fd5,3945,2025-02-14,136.42,"3196 Miller Haven Suite 180, Josephtown, AK 68530",pending
69dad2ee-306f-4f07-bbb7-087d556043eb,5252,2021-09-24,435.84,"942 Kimberly Wells, Hodgesfurt, UT 14527",shipped
7a8733d2-030a-47ce-b06b-0ac479f858e1,4726,2023-09-15,318.87,"896 Rodgers Square Apt. 311, Johnsonhaven, NH 68569",shipped
ffceea65-3aa1-4eb4-8588-e6b134f19a82,1812,2023-12-11,124.01,"916 Jones Islands Suite 709, Jordanside, ND 43736",delivered
1a1eef16-90e0-4ccf-8c71-bab2e0c080e2,1630,2020-08-17,100.29,"38528 Mcdonald Hills, North Mollymouth, PW 38308",delivered
edb03d95-87e1-4936-83e8-27a0263d71de,8214,2024-12-19,294.15,"68985 Daniel Plaza Apt. 167, Gonzalezhaven, AR 73835",shipped
ec67a7e7-ff59-4b16-be6c-428cb41a255c,4734,2024-02-14,39.8,"667 Ellis Courts Suite 954, East Jamesborough, WV 96451",delivered
e93bb2b4-16e9-45d8-b43a-19574af79dd0,5244,2021-07-12,487.89,"396 Murray Forges Suite 700, South Amyport, MI 09115",shipped
44be119e-38d6-4aac-9614-68d7a4bcb268,6789,2023-05-01,274.82,"023 Stokes Plain Apt. 038, West Jessicafurt, GU 07229",shipped
367948d3-d4c7-4da2-97b9-1e71f44c052c,4845,2021-06-18,181.37,"629 Edward Tunnel, Jameschester, GA 16069",shipped
64eb871b-11f4-4ef2-93cf-f913d6807e7b,9305,2024-07-24,227.47,"27272 Ryan Mountain Suite 490, Sharonfort, IL 02669",delivered
09e816c3-670b-4d9b-92f3-e3dc870c4fb6,2268,2021-04-12,126.12,"4508 Adam Locks, New Jorge, DE 58452",pending
9616c192-bdf7-400b-86f6-89099a8b2c3f,7084,2024-11-29,416.28,"2942 Cortez Track Apt. 916, South Heather, NC 04340",delivered
203f0fc6-6548-4f6e-a48b-04b818b43026,7815,2020-03-10,44.98,"02888 Veronica Prairie Suite 970, Alvarezland, MD 87999",pending
d09ce9b3-60a5-414c-9ce7-1ce1de8b25ae,5638,2020-11-22,80.11,"4310 Christine Forge, North Andrew, IL 53449",pending
b294a47f-3417-448e-9767-5765298cb94b,6902,2022-07-06,174.14,"92542 Johnson Radial, North Heather, NY 16485",pending
15ebc70c-b509-4527-83aa-f0a3c22be94b,7139,2025-01-09,240.64,"07148 Nicole Isle Suite 508, South Dana, TX 79020",pending
a909d490-3113-4124-90ca-3b175445bf7c,1510,2022-11-24,88.55,"197 Hunter Springs Suite 674, East James, WY 70918",shipped
